1stFlrSF,3SsnPorch,BldgType,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFullBath,BsmtHalfBath,BsmtQual,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenQual,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MasVnrArea,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Sale Price,outlier
-0.7934337933349002,-0.11633928614822256,-0.4116907927487656,0.5919054945689142,0.5754248369676035,-0.2886528311122454,-0.5109417757552298,1.1078101491462133,-0.24106103579929677,-0.5669393655510576,0.2638125652751773,-0.03628911521718984,-0.03174025663053385,0.0,-0.3593249004055313,-0.07511737089201885,-0.9512264882332893,0.8355990312427262,0.7897405221108432,0.255977605992668,0.35100032086652694,0.31172464418307205,0.10349546052991662,0.31560195537793057,-0.7687363262458891,0.2960261798262024,0.3703334392167798,1.2275853765130371,-0.8846576690361637,1.0266892356781179,-0.40936913816824433,-0.22571613264140358,-0.20714170777431132,0.6046697771151112,-0.23187686560428547,0.7507305581546225,0.7844310059005457,-0.08768781151769862,-1.599111099180035,-1.2062145255902508,0.2165031608388436,-0.5171998069472914,0.6514792433257054,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,0.9122097711603002,-0.4593025408311876,-0.7521758378613592,1.0509937888999856,0.8786680880058696,0.1387774889497577,0.5600669857036483,0
0.25714042978945445,-0.11633928614822256,-0.4116907927487656,-1.1244441023935776,1.171992119373828,-0.2886528311122454,-1.399536168373021,-0.8199643654586394,3.948809348331338,-0.5669393655510576,0.2638125652751773,-1.1880740764584392,-0.03174025663053385,0.0,-0.3593249004055313,1.6384976525821595,0.6004949339126351,-0.5491621329052649,0.7897405221108432,0.255977605992668,-0.060731012615303295,0.31172464418307205,0.10349546052991662,0.31560195537793057,-0.7687363262458891,0.2364947442137705,-0.48251191458524123,-0.7616206719986545,-0.8846576690361637,-0.5434570116229144,0.7956287282140879,-0.22571613264140358,-0.09188637231949037,-0.6283160812481041,0.43704276249738855,0.7507305581546225,-0.6473373473346696,-0.08768781151769862,-0.489110050937792,1.9543022345753824,-0.704483250333654,2.179627757849301,-0.07183611428306244,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,-0.31868326571034533,0.4664649160883461,1.6261947918523714,0.15673371079690998,-0.4295769652193609,-0.6144386220786668,0.21276333089177538,0
-0.6278260340246571,-0.11633928614822256,-0.4116907927487656,-0.2662693039123318,0.09290718208021594,-0.2886528311122454,-0.5109417757552298,1.1078101491462133,-0.24106103579929677,-0.5669393655510576,0.2638125652751773,-0.03628911521718984,-0.03174025663053385,0.0,-0.3593249004055313,1.6384976525821595,0.6004949339126351,0.8355990312427262,0.7897405221108432,0.255977605992668,0.6317262300586839,0.31172464418307205,0.10349546052991662,0.31560195537793057,-0.7687363262458891,0.29161644385491114,0.5150125617367655,1.2275853765130371,-0.8846576690361637,1.0266892356781179,-0.40936913816824433,-0.22571613264140358,0.07347997855047012,0.6046697771151112,-0.09809293998395067,-1.378932553708879,0.5159744396689429,-0.08768781151769862,0.9908913467185322,-1.2062145255902508,-0.07036145903455729,-0.5171998069472914,0.6514792433257054,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,-0.31868326571034533,-0.3133687545187488,-0.7521758378613592,0.9847523016330911,0.8302145675160463,0.1387774889497577,0.7340461605188361,0
-0.5217335632165325,-0.11633928614822256,-0.4116907927487656,0.5919054945689142,-0.49927357619066876,-0.2886528311122454,-1.399536168373021,1.1078101491462133,-0.24106103579929677,0.9977704146087608,0.2638125652751773,-0.03628911521718984,-0.03174025663053385,0.0,4.092523739317571,-0.931924882629108,0.6004949339126351,-1.933923297053256,-1.0260408358133,0.255977605992668,0.7908042452675729,1.6503069397927341,0.9429586403836844,0.31560195537793057,1.3010747135309628,0.28500183989797423,0.3836591478699364,-0.7616206719986545,0.2654760769948238,1.0266892356781179,-0.40936913816824433,-0.22571613264140358,-0.09689747386100432,-1.8613019396113195,-0.45485007497151014,-1.378932553708879,-0.6473373473346696,-0.08768781151769862,-1.599111099180035,-1.0398715382131123,-0.1760484242510734,-0.5171998069472914,0.6514792433257054,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,-3.4262840263964267,-0.2702083542015609,0.06423820868685405,0.29676325272497744,-0.6873240819443732,-0.7521758378613592,-1.8636316508433721,-0.720298088158301,-1.3676547331070914,-0.43738318085440886,0
-0.045611255199583686,-0.11633928614822256,-0.4116907927487656,-1.9826189008748236,0.4635684715164364,-0.2886528311122454,-0.5109417757552298,1.1078101491462133,-0.24106103579929677,-0.5669393655510576,0.2638125652751773,-0.03628911521718984,-0.03174025663053385,0.0,-0.3593249004055313,1.6384976525821595,0.6004949339126351,0.8355990312427262,0.7897405221108432,0.255977605992668,1.6984846849888804,1.6503069397927341,0.10349546052991662,0.31560195537793057,-0.7687363262458891,0.28941157586926547,1.299325699608267,1.2275853765130371,-0.8846576690361637,1.0266892356781179,-0.40936913816824433,-0.22571613264140358,0.37514829134961014,-0.6283160812481041,0.6154213299911683,-1.378932553708879,1.824700200048007,-0.08768781151769862,2.100892394960775,0.45721534818113513,0.5637603322645395,-0.5171998069472914,1.3747946009344731,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,1.527656289595623,0.1996797129859189,0.7801971853099035,0.9516315579996439,0.7333075265363995,0.1387774889497577,1.0146510575664802,0
-0.9486910676882531,10.802446267979857,-0.4116907927487656,0.5919054945689142,0.632449650727022,-0.2886528311122454,-0.5109417757552298,1.1078101491462133,-0.24106103579929677,-0.5669393655510576,0.2638125652751773,-0.03628911521718984,-0.03174025663053385,0.0,-0.3593249004055313,-0.07511737089201885,-0.9512264882332893,4.9898825236867,-1.0260408358133,0.255977605992668,0.03284429044874903,0.31172464418307205,0.9429586403836844,0.31560195537793057,-0.7687363262458891,0.27397749996974613,-0.2921446481115758,1.2275853765130371,-0.8846576690361637,-1.5902211764902692,0.7956287282140879,-0.22571613264140358,0.3606160968792197,0.6046697771151112,0.6600159718646132,-1.378932553708879,-0.6473373473346696,1.3237359981507422,1.3608916961326132,-0.20815660132741926,-0.25153911369144205,-0.5171998069472914,-0.7951514718918303,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,-0.934129784145668,-0.596115465499099,-0.43293145803401284,0.7197863525655132,0.4910399240872828,0.8919935999781822,-0.38428677054957955,0
1.3749928051335953,-0.11633928614822256,-0.4116907927487656,-1.9826189008748236,2.029557587832776,-0.2886528311122454,-0.5109417757552298,1.1078101491462133,-0.24106103579929677,-2.131649145710876,0.2638125652751773,-0.03628911521718984,-0.03174025663053385,0.0,-0.3593249004055313,-0.931924882629108,0.6004949339126351,0.8355990312427262,0.7897405221108432,0.255977605992668,0.7627316543483571,0.31172464418307205,0.10349546052991662,0.31560195537793057,-0.7687363262458891,0.298231047811848,0.33987467658099335,-0.7616206719986545,-0.8846576690361637,-0.5434570116229144,-0.40936913816824433,-0.22571613264140358,-0.04337890939763529,0.6046697771151112,0.21406955313016385,0.7507305581546225,0.7285025546022952,-0.08768781151769862,0.6208909973044512,1.4552732724439668,0.15611060928654868,-0.5171998069472914,1.3747946009344731,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,0.29676325272497744,1.4332762504082532,1.283007083537974,1.084114532533433,0.9755751289855163,-0.6144386220786668,1.5290003745692846,0
-0.14394086229004052,-0.11633928614822256,-0.4116907927487656,-0.2662693039123318,0.9109939333211048,-0.09022046788626462,-1.399536168373021,1.1078101491462133,-0.24106103579929677,-0.5669393655510576,0.2638125652751773,2.267280807265309,-0.03174025663053385,0.0,3.37237175348001,1.6384976525821595,2.1522163560585597,-0.5491621329052649,0.7897405221108432,0.255977605992668,0.05155935106155949,0.31172464418307205,0.10349546052991662,0.31560195537793057,-0.7687363262458891,0.22988014025683365,1.0937290518167084,1.2275853765130371,-0.8846576690361637,1.0266892356781179,0.7956287282140879,-0.22571613264140358,-0.013512744210212127,-1.8613019396113195,0.43704276249738855,-1.378932553708879,1.1088160234303992,0.6180240933165219,1.7308920455466943,0.29087236080399653,2.3755368788333873,0.38174271465157283,0.6514792433257054,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,0.29676325272497744,0.11303152736290836,1.1233848936243007,0.05737147989656824,-0.5749375266888309,0.8919935999781822,0.45583414591562527,0
-0.3638886676239571,-0.11633928614822256,-0.4116907927487656,0.5919054945689142,-0.9730181828073765,-0.2886528311122454,1.2662470094803524,-0.8199643654586394,-0.24106103579929677,0.9977704146087608,0.2638125652751773,-2.3398590376996884,-0.03174025663053385,0.0,2.9959286699740124,1.6384976525821595,2.1522163560585597,-1.933923297053256,0.7897405221108432,-3.8284738120324198,-0.023300891389682367,0.31172464418307205,0.9429586403836844,-4.136367656716548,1.3010747135309628,0.13727568485971745,0.49216848975992566,-0.7616206719986545,0.2654760769948238,-1.5902211764902692,0.7956287282140879,-0.22571613264140358,-0.44065903960886155,0.6046697771151112,-0.8562018518325145,0.7507305581546225,-0.6473373473346696,-0.08768781151769862,-0.859110400351873,0.7899013229354124,-0.704483250333654,-0.5171998069472914,0.6514792433257054,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,-3.4262840263964267,-0.2702083542015609,0.06423820868685405,0.9122097711603002,-0.2404018613625294,-0.03387598324982984,-1.3336997527082162,-1.689368497954768,0.1387774889497577,-0.6248978530195906,0
-0.22156949946671697,-0.11633928614822256,0.423126648102898,0.5919054945689142,0.8934478367797453,-0.2886528311122454,-0.5109417757552298,1.1078101491462133,-0.24106103579929677,0.9977704146087608,0.2638125652751773,-2.3398590376996884,-7.755202703393906,0.0,-0.3593249004055313,1.6384976525821595,2.1522163560585597,-1.933923297053256,-1.0260408358133,0.255977605992668,-1.2538161266819705,-1.02685765142659,0.10349546052991662,-3.023375253692928,-0.7687363262458891,0.15491462874488243,-0.8346913575615222,-0.7616206719986545,-0.8846576690361637,-1.0668390940565917,0.7956287282140879,-0.22571613264140358,-0.31037039952949874,-1.8613019396113195,-0.9007964937059595,0.7507305581546225,-0.6473373473346696,-0.08768781151769862,-1.9691114485941161,-1.538900500344528,-0.644090698781359,0.38174271465157283,-0.7951514718918303,0.28974476252886233,-0.06869174753820707,-0.12579687665411476,-0.4915157315314031,0.20850229770078177,-0.2702083542015609,0.06423820868685405,-0.934129784145668,-0.151473460328387,-0.7521758378613592,-1.0687338036406382,-1.689368497954768,0.1387774889497577,-0.8655102414949006,0
